sourceJsPath,questionCount,targetQuestionUids,exam,solution,answer,renderStatus
archive/exams/original/high/h1/1final/25_강남여고_1학기_기말_고1_기출c.js,1,archive/exams/original/high/h1/1final/25_강남여고_1학기_기말_고1_기출c.js|25_강남여고_1학기_기말_고1_기출|21,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1final/26_순천고_1학기_기말_고1_기출.js,1,archive/exams/original/high/h1/1final/26_순천고_1학기_기말_고1_기출.js|26_순천고_1학기_기말_고1_기출|22,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js,1,archive/exams/original/high/h1/1final/26_순천여고_1학기_기말_고1_기출.js|26_순천여고_1학기_기말_고1_기출|18,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/23_매산고_1학기_중간_고1_기출.js,3,archive/exams/original/high/h1/1mid/23_매산고_1학기_중간_고1_기출.js|23_매산고_1학기_중간_고1_기출|3|archive/exams/original/high/h1/1mid/23_매산고_1학기_중간_고1_기출.js|23_매산고_1학기_중간_고1_기출|4|archive/exams/original/high/h1/1mid/23_매산고_1학기_중간_고1_기출.js|23_매산고_1학기_중간_고1_기출|9,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/23_부영여고_1학기_중간_고1_기출.js,2,archive/exams/original/high/h1/1mid/23_부영여고_1학기_중간_고1_기출.js|23_부영여고_1학기_중간_고1_기출|2|archive/exams/original/high/h1/1mid/23_부영여고_1학기_중간_고1_기출.js|23_부영여고_1학기_중간_고1_기출|17,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/23_여수여고_1학기_중간_고1_기출.js,5,archive/exams/original/high/h1/1mid/23_여수여고_1학기_중간_고1_기출.js|23_여수여고_1학기_중간_고1_기출|5|archive/exams/original/high/h1/1mid/23_여수여고_1학기_중간_고1_기출.js|23_여수여고_1학기_중간_고1_기출|6|archive/exams/original/high/h1/1mid/23_여수여고_1학기_중간_고1_기출.js|23_여수여고_1학기_중간_고1_기출|7|archive/exams/original/high/h1/1mid/23_여수여고_1학기_중간_고1_기출.js|23_여수여고_1학기_중간_고1_기출|8|archive/exams/original/high/h1/1mid/23_여수여고_1학기_중간_고1_기출.js|23_여수여고_1학기_중간_고1_기출|20,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/23_여천고_1학기_중간_고1_기출.js,1,archive/exams/original/high/h1/1mid/23_여천고_1학기_중간_고1_기출.js|23_여천고_1학기_중간_고1_기출|19,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/23_충무고_1학기_중간_고1_기출.js,4,archive/exams/original/high/h1/1mid/23_충무고_1학기_중간_고1_기출.js|23_충무고_1학기_중간_고1_기출|6|archive/exams/original/high/h1/1mid/23_충무고_1학기_중간_고1_기출.js|23_충무고_1학기_중간_고1_기출|8|archive/exams/original/high/h1/1mid/23_충무고_1학기_중간_고1_기출.js|23_충무고_1학기_중간_고1_기출|14|archive/exams/original/high/h1/1mid/23_충무고_1학기_중간_고1_기출.js|23_충무고_1학기_중간_고1_기출|18,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/23_한영고_1학기_중간_고1_기출.js,3,archive/exams/original/high/h1/1mid/23_한영고_1학기_중간_고1_기출.js|2023_한영고_1학기_중간_고1_수학상|6|archive/exams/original/high/h1/1mid/23_한영고_1학기_중간_고1_기출.js|2023_한영고_1학기_중간_고1_수학상|14|archive/exams/original/high/h1/1mid/23_한영고_1학기_중간_고1_기출.js|2023_한영고_1학기_중간_고1_수학상|16,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js,7,archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js|24_여수고_1학기_중간_고1_기출|5|archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js|24_여수고_1학기_중간_고1_기출|10|archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js|24_여수고_1학기_중간_고1_기출|11|archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js|24_여수고_1학기_중간_고1_기출|12|archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js|24_여수고_1학기_중간_고1_기출|19|archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js|24_여수고_1학기_중간_고1_기출|21|archive/exams/original/high/h1/1mid/24_여수고_1학기_중간_고1_기출.js|24_여수고_1학기_중간_고1_기출|22,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js,4,archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|2|archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|8|archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|9|archive/exams/original/high/h1/1mid/24_제일고_1학기_중간_고1_기출.js|24_제일고_1학기_중간_고1_수학|19,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/24_한영고_1학기_중간_고1_기출.js,3,archive/exams/original/high/h1/1mid/24_한영고_1학기_중간_고1_기출.js|24_한영고_1학기_중간_고1_기출|4|archive/exams/original/high/h1/1mid/24_한영고_1학기_중간_고1_기출.js|24_한영고_1학기_중간_고1_기출|8|archive/exams/original/high/h1/1mid/24_한영고_1학기_중간_고1_기출.js|24_한영고_1학기_중간_고1_기출|10,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/24_효천고_1학기_중간_고1_기출.js,5,archive/exams/original/high/h1/1mid/24_효천고_1학기_중간_고1_기출.js|24_효천고_1학기_중간_고1_기출|5|archive/exams/original/high/h1/1mid/24_효천고_1학기_중간_고1_기출.js|24_효천고_1학기_중간_고1_기출|6|archive/exams/original/high/h1/1mid/24_효천고_1학기_중간_고1_기출.js|24_효천고_1학기_중간_고1_기출|15|archive/exams/original/high/h1/1mid/24_효천고_1학기_중간_고1_기출.js|24_효천고_1학기_중간_고1_기출|17|archive/exams/original/high/h1/1mid/24_효천고_1학기_중간_고1_기출.js|24_효천고_1학기_중간_고1_기출|18,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/25_강남여고_1학기_중간_고1_기출.js,5,archive/exams/original/high/h1/1mid/25_강남여고_1학기_중간_고1_기출.js|25_강남여고_1학기_중간_고1_기출|2|archive/exams/original/high/h1/1mid/25_강남여고_1학기_중간_고1_기출.js|25_강남여고_1학기_중간_고1_기출|10|archive/exams/original/high/h1/1mid/25_강남여고_1학기_중간_고1_기출.js|25_강남여고_1학기_중간_고1_기출|15|archive/exams/original/high/h1/1mid/25_강남여고_1학기_중간_고1_기출.js|25_강남여고_1학기_중간_고1_기출|18|archive/exams/original/high/h1/1mid/25_강남여고_1학기_중간_고1_기출.js|25_강남여고_1학기_중간_고1_기출|21,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/25_금당고_1학기_중간_고1_기출.js,6,archive/exams/original/high/h1/1mid/25_금당고_1학기_중간_고1_기출.js|25_금당고_1학기_중간_고1_기출|6|archive/exams/original/high/h1/1mid/25_금당고_1학기_중간_고1_기출.js|25_금당고_1학기_중간_고1_기출|11|archive/exams/original/high/h1/1mid/25_금당고_1학기_중간_고1_기출.js|25_금당고_1학기_중간_고1_기출|12|archive/exams/original/high/h1/1mid/25_금당고_1학기_중간_고1_기출.js|25_금당고_1학기_중간_고1_기출|15|archive/exams/original/high/h1/1mid/25_금당고_1학기_중간_고1_기출.js|25_금당고_1학기_중간_고1_기출|19|archive/exams/original/high/h1/1mid/25_금당고_1학기_중간_고1_기출.js|25_금당고_1학기_중간_고1_기출|21,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js,1,archive/exams/original/high/h1/1mid/25_매산고_1학기_중간_고1_기출.js|25_매산고_1학기_중간_고1_기출|5,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js,3,archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|1|archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|4|archive/exams/original/high/h1/1mid/25_순천여고_1학기_중간_고1_기출.js|25_순천여고_1학기_중간_고1_기출|7,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js,7,archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|1|archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|2|archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|3|archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|5|archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|7|archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|8|archive/exams/original/high/h1/1mid/25_제일고_1학기_중간_고1_기출.js|25_제일고_1학기_중간_고1_기출|20,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,SOURCE_ONLY_NO_VISUAL,NOT_APPLICABLE_NO_VISUAL_DEPENDENCY
